customer_id,cluster_id,segment_name,pca_1,pca_2
C100026,1,Mid-Value Occasional Shoppers,-1.2316036380411222,-1.1852396432345953
C100027,1,Mid-Value Occasional Shoppers,0.34321460417029537,-0.3345708331022886
C100028,2,Low-Engagement / Dormant,-0.6501606741366821,1.7912582756355995
C100029,1,Mid-Value Occasional Shoppers,-0.5230244597391782,-1.1387618206344459
C100030,1,Mid-Value Occasional Shoppers,0.6896400683029222,0.5324108566986756
C100031,3,High-Value Loyalists,2.1441839957297053,-0.6758134873593021
C100032,0,Low-Engagement / Dormant,-2.7712202180511176,-2.091969388978597
C100033,0,Low-Engagement / Dormant,-2.633197704293175,-2.04501242011022
C100034,3,High-Value Loyalists,4.316348033976322,-0.09953929707046963
C100035,0,Low-Engagement / Dormant,-1.7368433876952456,-1.0359690269431427
C100036,1,Mid-Value Occasional Shoppers,1.4321308690539107,-1.052855148627106
C100037,3,High-Value Loyalists,2.677324068890224,-0.5661148503113875
C100038,2,Low-Engagement / Dormant,0.026434562443282072,1.578730275327301
C100039,3,High-Value Loyalists,1.876667000974073,-0.3819141988099825
C100040,1,Mid-Value Occasional Shoppers,-0.8136376156435773,-0.6462994222871765
C100042,3,High-Value Loyalists,6.476271939047632,0.7361885079807455
C100043,1,Mid-Value Occasional Shoppers,-0.12412199452196843,-0.8716591587538753
C100044,0,Low-Engagement / Dormant,-2.6927292206210014,-1.4602907301565429
C100045,0,Low-Engagement / Dormant,-2.6228443971057267,-2.146703148797816
C100046,3,High-Value Loyalists,1.7664949047036527,-0.3480254459100792
C100047,1,Mid-Value Occasional Shoppers,1.2747758388374297,0.3850754691515132
C100048,3,High-Value Loyalists,3.353539175110292,0.1215106569899445
C100049,1,Mid-Value Occasional Shoppers,-0.7278424202291868,-1.26775731105324
C100050,1,Mid-Value Occasional Shoppers,-0.046134220093337994,-0.6643148823298263
C100051,1,Mid-Value Occasional Shoppers,1.352812394491888,-0.787805322617078
C100052,3,High-Value Loyalists,3.0415367367159303,0.6830784708860723
C100053,2,Low-Engagement / Dormant,-1.3897710940573078,2.903367641243115
C100054,1,Mid-Value Occasional Shoppers,0.038378557199287365,-0.3035588741824605
C100055,1,Mid-Value Occasional Shoppers,0.20301345308218857,-0.5743908127828585
C100056,2,Low-Engagement / Dormant,-1.235304290998442,2.866139901931774
C100057,1,Mid-Value Occasional Shoppers,-0.5380988466114083,-0.9828815790880774
C100058,2,Low-Engagement / Dormant,-1.4243049360806734,0.7694786943455699
C100059,3,High-Value Loyalists,3.0843748548999703,0.7631108862411956
C100060,1,Mid-Value Occasional Shoppers,-0.0367564430026866,1.2943064253907879
C100061,1,Mid-Value Occasional Shoppers,0.3887044192466254,-0.0880760379171874
C100062,1,Mid-Value Occasional Shoppers,-1.139528129857044,-0.8591952334764776
C100063,1,Mid-Value Occasional Shoppers,-0.7292230718240931,-1.4264458606052617
C100064,2,Low-Engagement / Dormant,-2.0865860481647243,1.4740231802464412
C100065,1,Mid-Value Occasional Shoppers,-0.010810512310695455,0.11848722629636957
C100067,1,Mid-Value Occasional Shoppers,-0.778863501361766,0.0387315022520893
C100068,3,High-Value Loyalists,3.2245093439623527,-0.1822022039710468
C100069,1,Mid-Value Occasional Shoppers,0.8975934048394056,-0.09934274327013813
C100070,2,Low-Engagement / Dormant,-0.810827186020038,2.481922901939439
C100071,1,Mid-Value Occasional Shoppers,0.20056542673137787,0.3117854815081214
C100072,1,Mid-Value Occasional Shoppers,-0.9502016878629139,0.3153100028269597
C100073,1,Mid-Value Occasional Shoppers,-1.3210862366014156,-1.6811547463825545
C100074,1,Mid-Value Occasional Shoppers,-1.060521096519939,-0.56326987796618
C100075,1,Mid-Value Occasional Shoppers,-0.589872915360538,-0.9512884531665675
C100076,1,Mid-Value Occasional Shoppers,1.216874955530839,-0.6388900473086494
C100077,1,Mid-Value Occasional Shoppers,1.7556740283103975,0.6088937132350538
C100078,1,Mid-Value Occasional Shoppers,-0.977736796263544,0.43962434849240706
C100080,3,High-Value Loyalists,5.909681824429769,0.7035992032971197
C100081,1,Mid-Value Occasional Shoppers,-1.6351798711759324,-1.494551535249311
C100082,1,Mid-Value Occasional Shoppers,-0.5050738848718986,-0.44183736689226866
C100083,1,Mid-Value Occasional Shoppers,-0.6633921729741811,0.9994475989045515
C100084,1,Mid-Value Occasional Shoppers,-1.0741654907878468,-0.8696631565204777
C100085,1,Mid-Value Occasional Shoppers,-0.3937117682857187,-1.5252917982579304
C100086,1,Mid-Value Occasional Shoppers,0.3052586881007903,1.4061443027743565
C100087,2,Low-Engagement / Dormant,-0.07673483278430081,2.026762879673634
C100088,1,Mid-Value Occasional Shoppers,-0.19656565684629182,-0.556318849895981
C100090,2,Low-Engagement / Dormant,-0.9913963390199028,3.1108113999931457
C100091,0,Low-Engagement / Dormant,-2.8128275839954,-0.2806782773804287
C100092,1,Mid-Value Occasional Shoppers,1.0567430509206626,0.22224846468523587
C100093,1,Mid-Value Occasional Shoppers,-1.4915087406526673,-0.49239795096319855
C100094,1,Mid-Value Occasional Shoppers,-0.7261578848062982,-0.7500123139234754
C100095,1,Mid-Value Occasional Shoppers,0.2040691900899397,1.0056159135194982
C100096,1,Mid-Value Occasional Shoppers,-0.26607960198359637,-0.26714987821776875
C100097,1,Mid-Value Occasional Shoppers,-0.9078201345315987,-1.2381935799809924
C100098,1,Mid-Value Occasional Shoppers,-1.2398299474255199,-1.2288531784137742
C100099,2,Low-Engagement / Dormant,-1.6874504605022513,2.762894507207838
C100100,3,High-Value Loyalists,2.259364069971886,0.6199637905931475
C100101,3,High-Value Loyalists,2.412816689179559,0.10888179767632854
C100102,3,High-Value Loyalists,3.5986321194208153,-0.5186853652380206
C100103,2,Low-Engagement / Dormant,-1.8537204077208238,2.7883126600376396
C100104,1,Mid-Value Occasional Shoppers,0.22860364000798195,-1.482905906285893
C100105,1,Mid-Value Occasional Shoppers,0.48942017607092053,-1.3899258162930983
C100106,1,Mid-Value Occasional Shoppers,-0.7611685730401292,-0.8555748243296989
C100107,2,Low-Engagement / Dormant,-1.9255385771457667,2.718579631268925
C100108,1,Mid-Value Occasional Shoppers,1.7073800028968684,0.8312728085327217
C100109,0,Low-Engagement / Dormant,-2.6497629957930915,-1.8823072542100663
C100110,1,Mid-Value Occasional Shoppers,-0.1774945792836095,0.17285875370814058
C100111,1,Mid-Value Occasional Shoppers,-0.12134197619433344,-0.8890077553066745
C100112,1,Mid-Value Occasional Shoppers,-0.999681461896019,-1.8092035931210648
C100113,2,Low-Engagement / Dormant,-1.1099177136013816,3.016085428070334
C100114,2,Low-Engagement / Dormant,-1.6211303707061187,2.7195278891220673
C100115,2,Low-Engagement / Dormant,-0.09069428390254586,1.420096600886807
C100116,3,High-Value Loyalists,5.875714070135673,0.25123611300929866
C100117,2,Low-Engagement / Dormant,-1.2700385711989317,2.3738332544798695
C100118,1,Mid-Value Occasional Shoppers,-1.1143921515544202,-1.0188979971409
C100119,1,Mid-Value Occasional Shoppers,-0.795777699173019,-0.7901109255791486
C100121,1,Mid-Value Occasional Shoppers,-1.0028617286198518,-0.9440479541805565
C100123,2,Low-Engagement / Dormant,-1.508215444880434,1.6588631041318154
C100124,3,High-Value Loyalists,2.7308134871791103,-0.00310965643680178
C100125,1,Mid-Value Occasional Shoppers,0.039715199596588084,0.39266904357748766
C100126,2,Low-Engagement / Dormant,-0.7305076931507852,1.426446542345736
C100127,3,High-Value Loyalists,6.681036476317239,0.7035349271501926
C100128,0,Low-Engagement / Dormant,-2.81075692255791,-0.3010164231179479
C100129,0,Low-Engagement / Dormant,-2.722753811464601,-1.1653876169625144
C100131,0,Low-Engagement / Dormant,-2.638374357886899,-1.994167055766422
C100132,2,Low-Engagement / Dormant,-1.4215444507717714,1.6262390047599062
C100133,1,Mid-Value Occasional Shoppers,-0.37377523425108083,-0.2668865595246262
C100134,1,Mid-Value Occasional Shoppers,-0.8771404377199463,-1.7796353530747424
C100135,1,Mid-Value Occasional Shoppers,-0.06644574450020838,-1.0463273038455727
C100136,0,Low-Engagement / Dormant,-2.180827704983407,-0.9132364270876242
C100137,1,Mid-Value Occasional Shoppers,-0.15420832881195384,-1.1689276856375124
C100138,1,Mid-Value Occasional Shoppers,-0.3617814735685991,-0.6224083446809019
C100139,2,Low-Engagement / Dormant,-0.2594846262166646,3.0569139103534013
C100140,1,Mid-Value Occasional Shoppers,-0.39263941047644063,-0.4660502804765111
C100141,1,Mid-Value Occasional Shoppers,-0.4388752390054527,0.6303444382361154
C100142,3,High-Value Loyalists,4.948987857490861,0.28533358228877015
C100143,1,Mid-Value Occasional Shoppers,0.14460922201892074,0.8024089316821857
C100144,1,Mid-Value Occasional Shoppers,-1.5253241915752198,0.1976451786290802
C100145,1,Mid-Value Occasional Shoppers,0.017362210965585354,-0.3159404428325998
C100146,1,Mid-Value Occasional Shoppers,-0.006466948850945122,-0.7328534394557018
C100147,1,Mid-Value Occasional Shoppers,-0.7421389679020343,-1.0620037447186501
C100148,1,Mid-Value Occasional Shoppers,0.3494846178666979,-0.6005143893457819
C100149,3,High-Value Loyalists,2.289083013552422,-0.6577114222563071
C100150,1,Mid-Value Occasional Shoppers,0.4247544797019103,1.1136458716405169
C100151,1,Mid-Value Occasional Shoppers,-0.49747487009559954,-0.6236576115497339
C100152,1,Mid-Value Occasional Shoppers,0.47378975071007645,-0.38163996517315785
C100153,2,Low-Engagement / Dormant,-2.3080392294967447,3.041367575045716
C100154,0,Low-Engagement / Dormant,-1.6649162981286343,-1.2646809498805383
C100155,1,Mid-Value Occasional Shoppers,-0.20845996384695883,-1.1115186041592928
C100156,2,Low-Engagement / Dormant,-1.1869481813300953,3.133614085318281
C100157,2,Low-Engagement / Dormant,-0.09226290243873951,1.520183016532447
C100158,2,Low-Engagement / Dormant,-0.625170997741361,1.894519197510029
C100159,1,Mid-Value Occasional Shoppers,0.21545792425666932,0.6538969388829886
C100160,3,High-Value Loyalists,1.7824364672067776,0.25108538829803856
C100161,1,Mid-Value Occasional Shoppers,-1.1731136813706862,-1.3324746924485475
C100162,3,High-Value Loyalists,2.9124809732882495,-0.694545980236662
C100164,0,Low-Engagement / Dormant,-2.757437390542552,-0.8247236758590675
C100165,1,Mid-Value Occasional Shoppers,0.916408848332622,-0.5253839753228884
C100166,1,Mid-Value Occasional Shoppers,-0.18820352528792467,0.8314841794536003
C100167,2,Low-Engagement / Dormant,-0.5574657948184936,2.28261203059653
C100168,1,Mid-Value Occasional Shoppers,0.24698539669782538,1.1474984118732137
C100169,1,Mid-Value Occasional Shoppers,-0.27468830413770257,-0.41055399311732094
C100170,3,High-Value Loyalists,5.505290854434343,0.819256556671711
C100171,2,Low-Engagement / Dormant,-1.1065515449329704,2.7661016117284474
C100172,1,Mid-Value Occasional Shoppers,0.18266283049250362,0.567483650163603
C100173,1,Mid-Value Occasional Shoppers,-0.712539163558974,-1.1348927808174312
C100174,1,Mid-Value Occasional Shoppers,-0.6539156904075749,-0.12526705921870315
C100175,1,Mid-Value Occasional Shoppers,-1.0408380919290439,-0.7408324209981639
C100176,1,Mid-Value Occasional Shoppers,-0.8891701004806762,-0.09131380103336943
C100177,3,High-Value Loyalists,3.147568059947016,0.1410444964932228
C100178,1,Mid-Value Occasional Shoppers,-0.02261154526565884,0.22600185327035313
C100179,1,Mid-Value Occasional Shoppers,0.8131086662781534,0.8728825057967352
C100180,1,Mid-Value Occasional Shoppers,-1.2762109454357962,-0.2549540276882678
C100181,2,Low-Engagement / Dormant,-1.5282360415505316,2.748188679965776
C100182,1,Mid-Value Occasional Shoppers,-0.5021590554773239,-0.002772886795137226
C100184,1,Mid-Value Occasional Shoppers,-0.7575066407983668,-0.011121227719988915
C100185,1,Mid-Value Occasional Shoppers,-1.0782680471836854,0.3693706238128595
C100186,1,Mid-Value Occasional Shoppers,0.08547643464184675,-0.47594174910082715
C100187,1,Mid-Value Occasional Shoppers,-0.6940281165409059,-1.5764238859734103
C100188,3,High-Value Loyalists,3.7872193090176975,-0.12116025716432112
C100189,0,Low-Engagement / Dormant,-2.8324988676515512,-0.08746589287399643
C100190,0,Low-Engagement / Dormant,-2.6751285984023396,-1.633164968925456
C100191,1,Mid-Value Occasional Shoppers,-0.0057033677802962625,-0.3768651089485463
C100192,3,High-Value Loyalists,2.2102356932425815,-0.7199068109535045
C100193,3,High-Value Loyalists,2.4336058207513265,0.1919868921766868
C100194,3,High-Value Loyalists,3.8230712642566798,0.21100501916155945
C100195,0,Low-Engagement / Dormant,-2.6264680546213333,-2.1111113937571573
C100196,1,Mid-Value Occasional Shoppers,0.4111113943278243,-0.6262853099839758
C100197,2,Low-Engagement / Dormant,-1.565115362394674,3.6515056356466316
C100198,1,Mid-Value Occasional Shoppers,0.11589447104587469,-0.19354124151593713
C100199,1,Mid-Value Occasional Shoppers,-0.03620804466127047,-0.6785603821506286
C100200,1,Mid-Value Occasional Shoppers,1.3483635901049091,-0.6327530352770311
C100201,1,Mid-Value Occasional Shoppers,0.07208750517759087,-1.0822786926978285
C100202,3,High-Value Loyalists,1.8909303719504382,0.15245715607868593
C100203,1,Mid-Value Occasional Shoppers,0.8279405023525349,-0.6426076571614892
C100204,1,Mid-Value Occasional Shoppers,-0.27533646750724355,0.8343277337863951
C100205,1,Mid-Value Occasional Shoppers,-1.0047730956584027,-1.6620799985530685
C100206,2,Low-Engagement / Dormant,-1.1020733334507338,1.730897524120775
C100207,1,Mid-Value Occasional Shoppers,-0.15841089173961043,0.6383437836164707
C100208,1,Mid-Value Occasional Shoppers,1.3354869570619277,-0.4053919022664326
C100209,0,Low-Engagement / Dormant,-2.9179136519479982,0.7514826187986713
C100210,2,Low-Engagement / Dormant,-1.7105167604665457,0.535022797837646
C100211,1,Mid-Value Occasional Shoppers,-0.8348828853328399,0.1762338128312446
C100212,1,Mid-Value Occasional Shoppers,-1.4642541682979553,-1.0680252708234637
C100213,1,Mid-Value Occasional Shoppers,-0.7691594482156422,-0.3267948509786947
C100214,2,Low-Engagement / Dormant,-0.5843586944503002,2.4462925518542873
C100215,1,Mid-Value Occasional Shoppers,-0.34542447251119557,0.7342048277313354
C100217,1,Mid-Value Occasional Shoppers,1.103974671865596,0.628176988034067
C100218,0,Low-Engagement / Dormant,-2.6254327239025885,-2.121280466625917
C100219,2,Low-Engagement / Dormant,-0.7524601708093097,1.640164222195461
C100220,2,Low-Engagement / Dormant,-0.22908394468385726,1.8067890225357481
C100221,1,Mid-Value Occasional Shoppers,-0.36730345909461865,0.3116981091711134
C100222,1,Mid-Value Occasional Shoppers,1.00775365509986,-0.757344371737993
C100223,3,High-Value Loyalists,3.37148528694079,-0.2871999024513132
C100224,1,Mid-Value Occasional Shoppers,-0.6435037577860195,-1.2436086050028015
C100225,1,Mid-Value Occasional Shoppers,0.28941727124095856,-0.8909172873373583
C100226,0,Low-Engagement / Dormant,-2.98935147154139,1.4531486467430839
C100227,2,Low-Engagement / Dormant,-1.797248190795923,0.7223349974161228
C100229,1,Mid-Value Occasional Shoppers,-0.35323834683319055,0.1308913567933611
C100230,3,High-Value Loyalists,5.998667684988376,0.2561148212728286
C100231,1,Mid-Value Occasional Shoppers,0.017887133459776123,-0.16573131304740538
C100232,1,Mid-Value Occasional Shoppers,-0.4762618937952241,-1.3311510539160858
C100233,3,High-Value Loyalists,4.644163688358798,0.272800797039614
C100234,0,Low-Engagement / Dormant,-2.624397393183844,-2.131449539494677
C100235,0,Low-Engagement / Dormant,-2.0775880989496365,0.0007626598604817036
C100236,1,Mid-Value Occasional Shoppers,-0.31400312681726045,-0.900875511263099
C100237,2,Low-Engagement / Dormant,-1.069638783114137,2.5499470434890985
C100238,1,Mid-Value Occasional Shoppers,-0.8515547279042598,-0.1440937835583495
C100239,1,Mid-Value Occasional Shoppers,0.3007726947109729,0.8019782721600541
C100240,1,Mid-Value Occasional Shoppers,0.502900629503601,1.429848632378812
C100241,1,Mid-Value Occasional Shoppers,1.9403056518577892,-0.1998502130915592
C100242,3,High-Value Loyalists,3.0106884923336623,-0.6199104538186638
C100243,1,Mid-Value Occasional Shoppers,1.5442225213538385,-0.27762745660377663
C100244,1,Mid-Value Occasional Shoppers,1.0737445665496053,0.654221578836437
C100245,3,High-Value Loyalists,3.0502297083703205,0.05475154689579355
C100246,3,High-Value Loyalists,3.037886861842261,0.21203279236037675
C100247,0,Low-Engagement / Dormant,-3.1685930768546355,0.40842639577730705
C100248,2,Low-Engagement / Dormant,-2.1563525683261795,1.9395938556129446
C100249,1,Mid-Value Occasional Shoppers,-0.6808049980062556,-0.6750182095891059
C100250,1,Mid-Value Occasional Shoppers,-1.3039608369474862,0.032707553697276126
C100251,1,Mid-Value Occasional Shoppers,-0.4248095153975176,-0.9611882739360331
C100252,1,Mid-Value Occasional Shoppers,0.10419441544579869,-0.2630291178096679
C100253,1,Mid-Value Occasional Shoppers,-0.7048722916720617,-0.8056604662010881
C100254,1,Mid-Value Occasional Shoppers,-0.09646450061848674,-0.7735230636617064
C100255,1,Mid-Value Occasional Shoppers,0.29940327222781177,-1.059536109156411
C100256,1,Mid-Value Occasional Shoppers,-1.328401216593731,-0.41189916626326595
C100257,2,Low-Engagement / Dormant,-1.39295313131191,2.29505905908578
C100258,1,Mid-Value Occasional Shoppers,1.082810519666189,0.4101339581001836
C100259,1,Mid-Value Occasional Shoppers,-1.2890733285770408,-1.194687933695638
C100260,2,Low-Engagement / Dormant,-1.4775147858976507,1.4600145954003112
C100261,3,High-Value Loyalists,2.4635803168855452,-0.7288046330942417
C100262,2,Low-Engagement / Dormant,-3.1249797956969605,2.7852971925505914
C100263,1,Mid-Value Occasional Shoppers,0.7680587958500587,-0.34318774128168195
C100264,1,Mid-Value Occasional Shoppers,0.33580125338638683,-0.34739472914342545
C100265,2,Low-Engagement / Dormant,-1.6881328199607124,1.1681751353881253
C100266,1,Mid-Value Occasional Shoppers,1.62281542926066,-0.5652591501103331
C100267,1,Mid-Value Occasional Shoppers,-0.3829192778878229,0.7480415176776
C100269,3,High-Value Loyalists,2.277782620082224,-0.6293216948944615
C100270,1,Mid-Value Occasional Shoppers,-0.7385813218943387,-0.8295821355261456
C100271,1,Mid-Value Occasional Shoppers,-0.908600866578773,0.10553314555264846
C100272,1,Mid-Value Occasional Shoppers,1.2831865000175473,-0.4892480065431383
C100273,1,Mid-Value Occasional Shoppers,-1.61401877065641,-1.2250028528828554
C100274,3,High-Value Loyalists,4.388931979336037,0.3781725997552541
C100275,1,Mid-Value Occasional Shoppers,-0.9895591932953222,-1.3244945178937566
C100276,1,Mid-Value Occasional Shoppers,-1.1190731295815664,-1.2892905930506584
C100277,1,Mid-Value Occasional Shoppers,-0.5665039097888133,0.4433004266836493
C100278,1,Mid-Value Occasional Shoppers,-0.7253614534166172,-0.8177813183863315
C100279,3,High-Value Loyalists,2.2671896984423316,-0.7430409331272263
C100280,1,Mid-Value Occasional Shoppers,0.22558744379526013,-0.005035305762342889
C100281,1,Mid-Value Occasional Shoppers,-1.207018517566343,-1.4045018721151035
C100282,2,Low-Engagement / Dormant,-0.5905005125318045,1.78559844661105
C100283,3,High-Value Loyalists,3.245163603505693,0.05332989203406254
C100284,3,High-Value Loyalists,1.764727710464441,-0.5602305292197713
C100285,0,Low-Engagement / Dormant,-1.5928413438229776,-1.3970273601834697
C100286,3,High-Value Loyalists,3.006746523129737,-0.2503950839232181
C100287,1,Mid-Value Occasional Shoppers,-0.17648626247666138,-0.656594702122398
C100288,2,Low-Engagement / Dormant,-3.2285128675714416,3.8022044794265524
C100289,1,Mid-Value Occasional Shoppers,0.49483413626514267,0.6322295001591375
C100290,2,Low-Engagement / Dormant,-0.7670699004757399,2.1074539854728793
C100291,1,Mid-Value Occasional Shoppers,0.7627907022364947,1.052429713521061
C100292,1,Mid-Value Occasional Shoppers,-1.2493017561752917,-1.0341656904200922
C100293,1,Mid-Value Occasional Shoppers,-1.803117261060893,-0.5138379663538717
C100294,1,Mid-Value Occasional Shoppers,0.11699465172701086,-1.2014985535899458
C100295,2,Low-Engagement / Dormant,-2.596958019897906,3.6569581606366257
C100296,1,Mid-Value Occasional Shoppers,0.8237760793777573,0.6262970398640851
C100297,3,High-Value Loyalists,2.535571026969667,0.04925127537674279
C100298,1,Mid-Value Occasional Shoppers,-0.4401124759464723,-0.7542904988821871
C100299,1,Mid-Value Occasional Shoppers,0.22820875124511356,0.19528001537702225
C100300,1,Mid-Value Occasional Shoppers,-0.8297629312017674,0.2768632535013794
C100301,1,Mid-Value Occasional Shoppers,0.015094742916563042,0.17397199542608208
C100302,1,Mid-Value Occasional Shoppers,-1.1713216618283768,0.4067163042388875
C100303,1,Mid-Value Occasional Shoppers,0.6065198718411722,-0.0800538126681065
C100304,1,Mid-Value Occasional Shoppers,0.4168735521387336,0.6483808335532258
C100305,1,Mid-Value Occasional Shoppers,-0.3540710382488412,-1.1818959957269124
C100306,1,Mid-Value Occasional Shoppers,-1.308814894984282,-1.4722535743499356
C100307,1,Mid-Value Occasional Shoppers,1.1498302662359394,1.323531314375485
C100308,1,Mid-Value Occasional Shoppers,0.43597439037962704,-0.20672783014886337
C100309,1,Mid-Value Occasional Shoppers,-1.0186310175990132,-1.4494062254375453
C100310,1,Mid-Value Occasional Shoppers,-0.15162553879978527,-0.8046761421917336
C100311,1,Mid-Value Occasional Shoppers,-1.5131931255662392,-1.4739873608546832
C100312,1,Mid-Value Occasional Shoppers,0.8270537619368661,-0.1756662720517705
C100313,2,Low-Engagement / Dormant,-1.083857184505446,0.6988392911815829
C100314,1,Mid-Value Occasional Shoppers,0.25122701210745485,-1.1802883395324648
C100315,3,High-Value Loyalists,3.6100431272708877,0.4090398793575358
C100316,1,Mid-Value Occasional Shoppers,-0.15003939238321135,0.936157413666854
C100317,1,Mid-Value Occasional Shoppers,-1.3021120117075633,-0.2675655679745596
C100318,1,Mid-Value Occasional Shoppers,-0.8079955304083253,-0.6785669456629969
C100319,2,Low-Engagement / Dormant,-1.1684736879894229,1.8711047337432027
C100320,3,High-Value Loyalists,1.9910076535986772,-0.6646631544015754
C100321,1,Mid-Value Occasional Shoppers,-0.22551798747111354,0.09496666568436904
C100322,1,Mid-Value Occasional Shoppers,-0.03164299839503853,-0.049756121682545874
C100324,1,Mid-Value Occasional Shoppers,-0.06359566688941119,0.5759345283179108
C100326,1,Mid-Value Occasional Shoppers,0.4220507539344762,-0.3702470526815313
C100327,1,Mid-Value Occasional Shoppers,-1.2475149880157756,-1.1728365679857942
C100328,1,Mid-Value Occasional Shoppers,1.4507112987161117,-0.33990695320186837
C100329,0,Low-Engagement / Dormant,-3.0494006532285893,2.04295487313114
C100330,1,Mid-Value Occasional Shoppers,-0.5955110270959603,-1.0394139928044015
C100331,1,Mid-Value Occasional Shoppers,-0.8217011055325182,-1.0639211727541695
C100332,3,High-Value Loyalists,2.532633250870902,0.3722564829425843
C100333,1,Mid-Value Occasional Shoppers,-0.9471899816432634,-0.07471324227361366
C100334,1,Mid-Value Occasional Shoppers,-0.2546555492659709,-0.6978049117986586
C100335,1,Mid-Value Occasional Shoppers,0.14713658669248517,-0.23122387936281263
C100336,1,Mid-Value Occasional Shoppers,-1.2078383008753297,-1.9488218104968658
C100337,1,Mid-Value Occasional Shoppers,-0.2215748845263379,-0.5529062865786429
C100338,1,Mid-Value Occasional Shoppers,0.07740652155229513,-0.14473651288037148
C100339,1,Mid-Value Occasional Shoppers,0.6458180173847102,1.1568996253164654
C100340,1,Mid-Value Occasional Shoppers,-1.2149072580493567,-0.3766668372808759
C100341,2,Low-Engagement / Dormant,-3.117214815306374,2.7090291460348945
C100342,1,Mid-Value Occasional Shoppers,-0.4080603551306068,-0.8873132123643478
C100343,1,Mid-Value Occasional Shoppers,0.1603229859676101,-0.4513384538558196
C100344,1,Mid-Value Occasional Shoppers,1.2350068415993856,-0.21936664946985393
C100345,1,Mid-Value Occasional Shoppers,1.3569301162402938,0.3881094737741392
C100346,0,Low-Engagement / Dormant,-2.7828029931518,-0.5755813905744572
C100347,2,Low-Engagement / Dormant,-0.5068979648307872,1.3592088341113366
C100348,1,Mid-Value Occasional Shoppers,0.46811967383656045,-0.6409722999291467
C100349,0,Low-Engagement / Dormant,-2.9931045200273902,-1.315231455477446
C100350,1,Mid-Value Occasional Shoppers,-0.7959855096096429,-1.6541364798831237
C100353,1,Mid-Value Occasional Shoppers,0.6068802601268267,-0.1678302229570918
C100354,2,Low-Engagement / Dormant,0.26463373007367375,1.220512881986609
C100355,1,Mid-Value Occasional Shoppers,-1.2757546242337847,-1.1627804542522662
C100356,1,Mid-Value Occasional Shoppers,-1.2288990593433644,-0.932985134317531
C100358,1,Mid-Value Occasional Shoppers,-0.1762311363331483,-0.8663237432461133
C100359,3,High-Value Loyalists,2.9169332586845185,0.31694896540009887
C100360,3,High-Value Loyalists,2.1219594149495533,-0.5830433005408305
C100361,1,Mid-Value Occasional Shoppers,0.20327362818560954,0.14842895988431093
C100362,1,Mid-Value Occasional Shoppers,-1.7860362133793481,-0.11720646916268987
C100363,3,High-Value Loyalists,3.8730778595403788,-0.40207141726956924
C100364,3,High-Value Loyalists,3.297365365930122,-0.42442721229568087
C100365,3,High-Value Loyalists,5.596039628415284,0.39687894621469477
C100366,1,Mid-Value Occasional Shoppers,0.18208201471436175,-1.4536703587959339
C100367,1,Mid-Value Occasional Shoppers,-0.046605145213757526,-1.2098177998395034
C100368,3,High-Value Loyalists,3.8829672660068355,0.5447404345759158
C100369,1,Mid-Value Occasional Shoppers,-0.6884757385757135,0.5526444366292736
C100370,1,Mid-Value Occasional Shoppers,-0.45055675824322117,-0.312716564180441
C100371,1,Mid-Value Occasional Shoppers,-0.93516129151793,-0.28396315124513494
C100372,1,Mid-Value Occasional Shoppers,-1.057106103774709,-1.4219122763896976
