customer_id,cluster_id,segment_name,pca_1,pca_2
C100044,0,Low-Engagement / Dormant,-2.6927292206210014,-1.4602907301565429
C100045,0,Low-Engagement / Dormant,-2.6228443971057267,-2.1467031487978154
C100046,3,High-Value Loyalists,1.7664949047036522,-0.348025445910079
C100047,1,Mid-Value Occasional Shoppers,1.2747758388374295,0.3850754691515132
C100048,3,High-Value Loyalists,3.353539175110292,0.1215106569899443
C100049,1,Mid-Value Occasional Shoppers,-0.7278424202291872,-1.2677573110532387
C100050,1,Mid-Value Occasional Shoppers,-0.0461342200933386,-0.6643148823298238
C100051,1,Mid-Value Occasional Shoppers,1.3528123944918875,-0.7878053226170774
C100052,3,High-Value Loyalists,3.0415367367159303,0.6830784708860723
C100053,2,Low-Engagement / Dormant,-1.3897710940573071,2.903367641243112
C100054,1,Mid-Value Occasional Shoppers,0.0383785571992873,-0.3035588741824603
C100055,1,Mid-Value Occasional Shoppers,0.2030134530821883,-0.5743908127828579
C100056,2,Low-Engagement / Dormant,-1.2353042909984415,2.8661399019317715
C100057,1,Mid-Value Occasional Shoppers,-0.5380988466114085,-0.9828815790880768
C100058,2,Low-Engagement / Dormant,-1.4243049360806734,0.7694786943455694
C100059,3,High-Value Loyalists,3.0843748548999708,0.7631108862411955
C100060,1,Mid-Value Occasional Shoppers,-0.0367564430026864,1.2943064253907872
C100061,1,Mid-Value Occasional Shoppers,0.3887044192466253,-0.0880760379171867
C100062,1,Mid-Value Occasional Shoppers,-1.139528129857044,-0.8591952334764773
C100063,1,Mid-Value Occasional Shoppers,-0.7292230718240933,-1.4264458606052606
C100064,2,Low-Engagement / Dormant,-2.086586048164724,1.47402318024644
C100065,1,Mid-Value Occasional Shoppers,-0.0108105123106955,0.11848722629637
C100067,1,Mid-Value Occasional Shoppers,-0.7788635013617659,0.0387315022520891
C100068,3,High-Value Loyalists,3.2245093439623527,-0.182202203971047
C100069,1,Mid-Value Occasional Shoppers,0.8975934048394053,-0.0993427432701375
C100070,2,Low-Engagement / Dormant,-0.8108271860200372,2.4819229019394373
C100071,1,Mid-Value Occasional Shoppers,0.2005654267313776,0.3117854815081223
C100072,1,Mid-Value Occasional Shoppers,-0.950201687862914,0.31531000282696
C100073,1,Mid-Value Occasional Shoppers,-1.321086236601416,-1.6811547463825534
C100074,1,Mid-Value Occasional Shoppers,-1.0605210965199392,-0.5632698779661794
C100075,1,Mid-Value Occasional Shoppers,-0.5898729153605383,-0.9512884531665664
C100076,1,Mid-Value Occasional Shoppers,1.2168749555308385,-0.6388900473086485
C100077,1,Mid-Value Occasional Shoppers,1.755674028310397,0.6088937132350538
C100078,1,Mid-Value Occasional Shoppers,-0.977736796263544,0.4396243484924066
C100080,3,High-Value Loyalists,5.90968182442977,0.7035992032971184
C100081,1,Mid-Value Occasional Shoppers,-1.6351798711759324,-1.4945515352493102
C100082,1,Mid-Value Occasional Shoppers,-0.5050738848718989,-0.4418373668922677
C100083,1,Mid-Value Occasional Shoppers,-0.6633921729741808,0.9994475989045508
C100084,1,Mid-Value Occasional Shoppers,-1.0741654907878468,-0.8696631565204769
C100085,1,Mid-Value Occasional Shoppers,-0.393711768285719,-1.5252917982579293
C100086,1,Mid-Value Occasional Shoppers,0.3052586881007902,1.406144302774357
C100087,2,Low-Engagement / Dormant,-0.0767348327843003,2.0267628796736323
C100088,1,Mid-Value Occasional Shoppers,-0.1965656568462922,-0.5563188498959798
C100090,2,Low-Engagement / Dormant,-0.991396339019902,3.1108113999931426
C100091,0,Low-Engagement / Dormant,-2.8128275839954,-0.28067827738043
C100092,1,Mid-Value Occasional Shoppers,1.0567430509206628,0.2222484646852359
C100093,1,Mid-Value Occasional Shoppers,-1.4915087406526677,-0.4923979509631982
C100094,1,Mid-Value Occasional Shoppers,-0.7261578848062981,-0.7500123139234756
C100095,1,Mid-Value Occasional Shoppers,0.2040691900899397,1.005615913519498
C100096,1,Mid-Value Occasional Shoppers,-0.2660796019835967,-0.2671498782177675
C100097,1,Mid-Value Occasional Shoppers,-0.9078201345315988,-1.2381935799809909
C100098,1,Mid-Value Occasional Shoppers,-1.23982994742552,-1.2288531784137733
C100099,2,Low-Engagement / Dormant,-1.687450460502251,2.762894507207835
C100100,3,High-Value Loyalists,2.2593640699718867,0.6199637905931473
C100101,3,High-Value Loyalists,2.412816689179559,0.1088817976763286
C100102,3,High-Value Loyalists,3.5986321194208157,-0.5186853652380207
C100103,2,Low-Engagement / Dormant,-1.853720407720823,2.7883126600376364
C100104,1,Mid-Value Occasional Shoppers,0.2286036400079816,-1.4829059062858918
C100105,1,Mid-Value Occasional Shoppers,0.4894201760709202,-1.3899258162930976
C100106,1,Mid-Value Occasional Shoppers,-0.7611685730401295,-0.8555748243296979
C100107,2,Low-Engagement / Dormant,-1.9255385771457656,2.718579631268922
C100108,1,Mid-Value Occasional Shoppers,1.7073800028968686,0.8312728085327217
C100109,0,Low-Engagement / Dormant,-2.649762995793092,-1.8823072542100665
C100110,1,Mid-Value Occasional Shoppers,-0.1774945792836093,0.1728587537081403
C100111,1,Mid-Value Occasional Shoppers,-0.1213419761943336,-0.8890077553066733
C100112,1,Mid-Value Occasional Shoppers,-0.999681461896019,-1.8092035931210635
C100113,2,Low-Engagement / Dormant,-1.109917713601381,3.016085428070331
C100114,2,Low-Engagement / Dormant,-1.6211303707061175,2.719527889122064
C100115,2,Low-Engagement / Dormant,-0.0906942839025456,1.4200966008868066
C100116,3,High-Value Loyalists,5.875714070135672,0.2512361130092975
C100117,2,Low-Engagement / Dormant,-1.2700385711989313,2.373833254479867
C100118,1,Mid-Value Occasional Shoppers,-1.1143921515544206,-1.0188979971408991
C100119,1,Mid-Value Occasional Shoppers,-0.7957776991730191,-0.790110925579148
C100121,1,Mid-Value Occasional Shoppers,-1.002861728619852,-0.9440479541805552
C100123,2,Low-Engagement / Dormant,-1.5082154448804337,1.6588631041318134
C100124,3,High-Value Loyalists,2.73081348717911,-0.0031096564368016
C100125,1,Mid-Value Occasional Shoppers,0.0397151995965872,0.392669043577491
C100126,2,Low-Engagement / Dormant,-0.7305076931507848,1.4264465423457346
C100127,3,High-Value Loyalists,6.68103647631724,0.7035349271501913
C100128,0,Low-Engagement / Dormant,-2.8107569225579097,-0.3010164231179492
C100129,0,Low-Engagement / Dormant,-2.722753811464601,-1.1653876169625148
C100131,0,Low-Engagement / Dormant,-2.638374357886899,-1.9941670557664213
C100132,2,Low-Engagement / Dormant,-1.4215444507717707,1.626239004759905
C100133,1,Mid-Value Occasional Shoppers,-0.3737752342510814,-0.2668865595246251
C100134,1,Mid-Value Occasional Shoppers,-0.8771404377199464,-1.7796353530747413
C100135,1,Mid-Value Occasional Shoppers,-0.0664457445002086,-1.0463273038455716
C100136,0,Low-Engagement / Dormant,-2.180827704983407,-0.913236427087624
C100137,1,Mid-Value Occasional Shoppers,-0.1542083288119542,-1.168927685637511
C100138,1,Mid-Value Occasional Shoppers,-0.3617814735685992,-0.6224083446809013
C100139,2,Low-Engagement / Dormant,-0.2594846262166643,3.0569139103533987
C100140,1,Mid-Value Occasional Shoppers,-0.3926394104764408,-0.4660502804765105
C100141,1,Mid-Value Occasional Shoppers,-0.4388752390054526,0.6303444382361153
C100142,3,High-Value Loyalists,4.948987857490861,0.2853335822887693
C100143,1,Mid-Value Occasional Shoppers,0.1446092220189209,0.8024089316821855
C100144,1,Mid-Value Occasional Shoppers,-1.5253241915752196,0.1976451786290803
C100145,1,Mid-Value Occasional Shoppers,0.017362210965585,-0.3159404428325991
C100146,1,Mid-Value Occasional Shoppers,-0.0064669488509453,-0.7328534394557009
C100147,1,Mid-Value Occasional Shoppers,-0.7421389679020344,-1.0620037447186492
C100148,1,Mid-Value Occasional Shoppers,0.3494846178666975,-0.600514389345781
C100149,3,High-Value Loyalists,2.289083013552422,-0.6577114222563064
C100150,1,Mid-Value Occasional Shoppers,0.4247544797019106,1.1136458716405162
C100151,1,Mid-Value Occasional Shoppers,-0.4974748700956,-0.6236576115497329
C100152,1,Mid-Value Occasional Shoppers,0.4737897507100763,-0.3816399651731574
C100153,2,Low-Engagement / Dormant,-2.308039229496744,3.041367575045712
C100154,0,Low-Engagement / Dormant,-1.6649162981286345,-1.2646809498805378
C100155,1,Mid-Value Occasional Shoppers,-0.2084599638469591,-1.1115186041592915
C100156,2,Low-Engagement / Dormant,-1.1869481813300948,3.133614085318279
C100157,2,Low-Engagement / Dormant,-0.0922629024387392,1.520183016532446
C100158,2,Low-Engagement / Dormant,-0.6251709977413605,1.894519197510028
C100159,1,Mid-Value Occasional Shoppers,0.2154579242566692,0.6538969388829888
C100160,3,High-Value Loyalists,1.7824364672067776,0.2510853882980388
C100161,1,Mid-Value Occasional Shoppers,-1.1731136813706864,-1.3324746924485469
C100162,3,High-Value Loyalists,2.91248097328825,-0.6945459802366619
C100164,0,Low-Engagement / Dormant,-2.757437390542552,-0.8247236758590683
C100165,1,Mid-Value Occasional Shoppers,0.9164088483326216,-0.5253839753228876
C100166,1,Mid-Value Occasional Shoppers,-0.1882035252879249,0.8314841794536005
C100167,2,Low-Engagement / Dormant,-0.5574657948184933,2.282612030596529
C100168,1,Mid-Value Occasional Shoppers,0.2469853966978256,1.147498411873213
C100169,1,Mid-Value Occasional Shoppers,-0.2746883041377027,-0.4105539931173204
C100170,3,High-Value Loyalists,5.505290854434342,0.81925655667171
C100171,2,Low-Engagement / Dormant,-1.10655154493297,2.766101611728445
C100172,1,Mid-Value Occasional Shoppers,0.1826628304925035,0.5674836501636035
C100173,1,Mid-Value Occasional Shoppers,-0.7125391635589741,-1.1348927808174305
C100174,1,Mid-Value Occasional Shoppers,-0.6539156904075749,-0.1252670592187027
C100175,1,Mid-Value Occasional Shoppers,-1.040838091929044,-0.7408324209981632
C100176,1,Mid-Value Occasional Shoppers,-0.8891701004806761,-0.0913138010333694
C100177,3,High-Value Loyalists,3.147568059947016,0.1410444964932225
C100178,1,Mid-Value Occasional Shoppers,-0.0226115452656588,0.226001853270353
C100179,1,Mid-Value Occasional Shoppers,0.8131086662781533,0.8728825057967354
C100180,1,Mid-Value Occasional Shoppers,-1.2762109454357962,-0.2549540276882668
C100181,2,Low-Engagement / Dormant,-1.5282360415505316,2.7481886799657733
C100182,1,Mid-Value Occasional Shoppers,-0.5021590554773239,-0.0027728867951374
C100184,1,Mid-Value Occasional Shoppers,-0.7575066407983667,-0.0111212277199889
C100185,1,Mid-Value Occasional Shoppers,-1.0782680471836854,0.369370623812859
C100186,1,Mid-Value Occasional Shoppers,0.0854764346418463,-0.4759417491008257
C100187,1,Mid-Value Occasional Shoppers,-0.6940281165409062,-1.5764238859734097
C100188,3,High-Value Loyalists,3.787219309017698,-0.1211602571643214
C100189,0,Low-Engagement / Dormant,-2.832498867651551,-0.0874658928739979
C100190,0,Low-Engagement / Dormant,-2.67512859840234,-1.633164968925456
C100191,1,Mid-Value Occasional Shoppers,-0.0057033677802965,-0.3768651089485452
C100192,3,High-Value Loyalists,2.210235693242581,-0.7199068109535042
C100193,3,High-Value Loyalists,2.4336058207513265,0.1919868921766868
C100194,3,High-Value Loyalists,3.82307126425668,0.2110050191615592
C100195,0,Low-Engagement / Dormant,-2.6264680546213337,-2.111111393757157
C100196,1,Mid-Value Occasional Shoppers,0.411111394327824,-0.6262853099839749
C100197,2,Low-Engagement / Dormant,-1.565115362394674,3.651505635646629
C100198,1,Mid-Value Occasional Shoppers,0.1158944710458745,-0.1935412415159365
C100199,1,Mid-Value Occasional Shoppers,-0.0362080446612707,-0.6785603821506276
C100200,1,Mid-Value Occasional Shoppers,1.3483635901049087,-0.6327530352770304
C100201,1,Mid-Value Occasional Shoppers,0.0720875051775905,-1.0822786926978274
C100202,3,High-Value Loyalists,1.890930371950438,0.1524571560786864
C100203,1,Mid-Value Occasional Shoppers,0.8279405023525347,-0.6426076571614884
C100204,1,Mid-Value Occasional Shoppers,-0.2753364675072435,0.8343277337863949
C100205,1,Mid-Value Occasional Shoppers,-1.0047730956584031,-1.6620799985530672
C100206,2,Low-Engagement / Dormant,-1.102073333450733,1.7308975241207734
C100207,1,Mid-Value Occasional Shoppers,-0.1584108917396104,0.6383437836164709
C100208,1,Mid-Value Occasional Shoppers,1.3354869570619277,-0.4053919022664322
C100209,0,Low-Engagement / Dormant,-2.917913651947998,0.751482618798669
C100210,2,Low-Engagement / Dormant,-1.7105167604665457,0.535022797837646
C100211,1,Mid-Value Occasional Shoppers,-0.8348828853328399,0.1762338128312443
C100212,1,Mid-Value Occasional Shoppers,-1.4642541682979555,-1.0680252708234623
C100213,1,Mid-Value Occasional Shoppers,-0.7691594482156422,-0.3267948509786944
C100214,2,Low-Engagement / Dormant,-0.5843586944502998,2.446292551854285
C100215,1,Mid-Value Occasional Shoppers,-0.3454244725111955,0.7342048277313351
C100217,1,Mid-Value Occasional Shoppers,1.1039746718655958,0.6281769880340673
C100218,0,Low-Engagement / Dormant,-2.625432723902589,-2.1212804666259166
C100219,2,Low-Engagement / Dormant,-0.7524601708093094,1.6401642221954598
C100220,2,Low-Engagement / Dormant,-0.2290839446838568,1.8067890225357464
C100221,1,Mid-Value Occasional Shoppers,-0.3673034590946187,0.311698109171114
C100222,1,Mid-Value Occasional Shoppers,1.0077536550998598,-0.7573443717379923
C100223,3,High-Value Loyalists,3.37148528694079,-0.2871999024513133
C100224,1,Mid-Value Occasional Shoppers,-0.6435037577860198,-1.2436086050028006
C100225,1,Mid-Value Occasional Shoppers,0.2894172712409584,-0.8909172873373576
C100226,0,Low-Engagement / Dormant,-2.9893514715413896,1.453148646743081
C100227,2,Low-Engagement / Dormant,-1.7972481907959228,0.7223349974161221
C100229,1,Mid-Value Occasional Shoppers,-0.3532383468331906,0.1308913567933614
C100230,3,High-Value Loyalists,5.998667684988377,0.2561148212728274
C100231,1,Mid-Value Occasional Shoppers,0.0178871334597758,-0.1657313130474048
C100232,1,Mid-Value Occasional Shoppers,-0.4762618937952246,-1.3311510539160845
C100233,3,High-Value Loyalists,4.644163688358798,0.2728007970396134
C100234,0,Low-Engagement / Dormant,-2.624397393183844,-2.131449539494676
C100235,0,Low-Engagement / Dormant,-2.077588098949636,0.0007626598604811
C100236,1,Mid-Value Occasional Shoppers,-0.3140031268172606,-0.9008755112630982
C100237,2,Low-Engagement / Dormant,-1.0696387831141372,2.5499470434890976
C100238,1,Mid-Value Occasional Shoppers,-0.8515547279042603,-0.144093783558348
C100239,1,Mid-Value Occasional Shoppers,0.3007726947109731,0.8019782721600538
C100240,1,Mid-Value Occasional Shoppers,0.5029006295036006,1.429848632378813
C100241,1,Mid-Value Occasional Shoppers,1.9403056518577888,-0.1998502130915586
C100242,3,High-Value Loyalists,3.010688492333662,-0.6199104538186637
C100243,1,Mid-Value Occasional Shoppers,1.5442225213538383,-0.2776274566037761
C100244,1,Mid-Value Occasional Shoppers,1.0737445665496053,0.654221578836437
C100245,3,High-Value Loyalists,3.05022970837032,0.0547515468957935
C100246,3,High-Value Loyalists,3.0378868618422614,0.2120327923603764
C100247,0,Low-Engagement / Dormant,-3.168593076854635,0.408426395777305
C100248,2,Low-Engagement / Dormant,-2.1563525683261795,1.9395938556129424
C100249,1,Mid-Value Occasional Shoppers,-0.6808049980062556,-0.6750182095891051
C100250,1,Mid-Value Occasional Shoppers,-1.303960836947486,0.0327075536972756
C100251,1,Mid-Value Occasional Shoppers,-0.4248095153975177,-0.961188273936032
C100252,1,Mid-Value Occasional Shoppers,0.1041944154457984,-0.2630291178096672
C100253,1,Mid-Value Occasional Shoppers,-0.7048722916720618,-0.8056604662010876
C100254,1,Mid-Value Occasional Shoppers,-0.0964645006184869,-0.7735230636617055
C100255,1,Mid-Value Occasional Shoppers,0.2994032722278116,-1.0595361091564104
C100256,1,Mid-Value Occasional Shoppers,-1.3284012165937311,-0.4118991662632659
C100257,2,Low-Engagement / Dormant,-1.39295313131191,2.295059059085778
C100258,1,Mid-Value Occasional Shoppers,1.082810519666189,0.4101339581001835
C100259,1,Mid-Value Occasional Shoppers,-1.289073328577041,-1.1946879336956373
C100260,2,Low-Engagement / Dormant,-1.4775147858976507,1.46001459540031
C100261,3,High-Value Loyalists,2.463580316885545,-0.7288046330942416
C100262,2,Low-Engagement / Dormant,-3.12497979569696,2.7852971925505874
C100263,1,Mid-Value Occasional Shoppers,0.7680587958500585,-0.3431877412816813
C100264,1,Mid-Value Occasional Shoppers,0.3358012533863867,-0.3473947291434249
C100265,2,Low-Engagement / Dormant,-1.6881328199607124,1.168175135388125
C100266,1,Mid-Value Occasional Shoppers,1.62281542926066,-0.5652591501103328
C100267,1,Mid-Value Occasional Shoppers,-0.3829192778878227,0.7480415176775996
C100269,3,High-Value Loyalists,2.2777826200822244,-0.6293216948944614
C100270,1,Mid-Value Occasional Shoppers,-0.7385813218943388,-0.8295821355261446
C100271,1,Mid-Value Occasional Shoppers,-0.908600866578773,0.1055331455526488
C100272,1,Mid-Value Occasional Shoppers,1.283186500017547,-0.4892480065431376
C100273,1,Mid-Value Occasional Shoppers,-1.6140187706564104,-1.2250028528828545
C100274,3,High-Value Loyalists,4.388931979336037,0.3781725997552535
C100275,1,Mid-Value Occasional Shoppers,-0.9895591932953226,-1.324494517893755
C100276,1,Mid-Value Occasional Shoppers,-1.1190731295815666,-1.2892905930506575
C100277,1,Mid-Value Occasional Shoppers,-0.5665039097888136,0.44330042668365
C100278,1,Mid-Value Occasional Shoppers,-0.7253614534166173,-0.8177813183863305
C100279,3,High-Value Loyalists,2.267189698442331,-0.743040933127226
C100280,1,Mid-Value Occasional Shoppers,0.22558744379526,-0.0050353057623423
C100281,1,Mid-Value Occasional Shoppers,-1.207018517566343,-1.4045018721151028
C100282,2,Low-Engagement / Dormant,-0.5905005125318042,1.7855984466110482
C100283,3,High-Value Loyalists,3.245163603505693,0.0533298920340625
C100284,3,High-Value Loyalists,1.7647277104644403,-0.560230529219771
C100285,0,Low-Engagement / Dormant,-1.5928413438229778,-1.397027360183469
C100286,3,High-Value Loyalists,3.006746523129737,-0.2503950839232182
C100287,1,Mid-Value Occasional Shoppers,-0.1764862624766614,-0.6565947021223977
C100288,2,Low-Engagement / Dormant,-3.2285128675714407,3.802204479426547
C100289,1,Mid-Value Occasional Shoppers,0.4948341362651426,0.6322295001591379
C100290,2,Low-Engagement / Dormant,-0.7670699004757392,2.107453985472877
C100291,1,Mid-Value Occasional Shoppers,0.7627907022364947,1.052429713521061
C100292,1,Mid-Value Occasional Shoppers,-1.2493017561752922,-1.034165690420091
C100293,1,Mid-Value Occasional Shoppers,-1.8031172610608928,-0.5138379663538715
C100294,1,Mid-Value Occasional Shoppers,0.1169946517270105,-1.2014985535899447
C100295,2,Low-Engagement / Dormant,-2.596958019897905,3.656958160636621
C100296,1,Mid-Value Occasional Shoppers,0.8237760793777572,0.6262970398640857
C100297,3,High-Value Loyalists,2.5355710269696674,0.0492512753767429
C100298,1,Mid-Value Occasional Shoppers,-0.4401124759464724,-0.7542904988821868
C100299,1,Mid-Value Occasional Shoppers,0.2282087512451134,0.1952800153770225
C100300,1,Mid-Value Occasional Shoppers,-0.8297629312017673,0.2768632535013793
C100301,1,Mid-Value Occasional Shoppers,0.015094742916563,0.1739719954260825
C100302,1,Mid-Value Occasional Shoppers,-1.1713216618283773,0.4067163042388878
C100303,1,Mid-Value Occasional Shoppers,0.6065198718411722,-0.0800538126681061
C100304,1,Mid-Value Occasional Shoppers,0.4168735521387337,0.6483808335532258
C100305,1,Mid-Value Occasional Shoppers,-0.3540710382488414,-1.1818959957269115
C100306,1,Mid-Value Occasional Shoppers,-1.3088148949842822,-1.4722535743499343
C100307,1,Mid-Value Occasional Shoppers,1.1498302662359394,1.3235313143754848
C100308,1,Mid-Value Occasional Shoppers,0.4359743903796268,-0.2067278301488626
C100309,1,Mid-Value Occasional Shoppers,-1.0186310175990134,-1.4494062254375444
C100310,1,Mid-Value Occasional Shoppers,-0.1516255387997855,-0.8046761421917327
C100311,1,Mid-Value Occasional Shoppers,-1.5131931255662392,-1.4739873608546827
C100312,1,Mid-Value Occasional Shoppers,0.827053761936866,-0.1756662720517699
C100313,2,Low-Engagement / Dormant,-1.083857184505446,0.698839291181582
C100314,1,Mid-Value Occasional Shoppers,0.2512270121074546,-1.180288339532464
C100315,3,High-Value Loyalists,3.610043127270888,0.4090398793575355
C100316,1,Mid-Value Occasional Shoppers,-0.1500393923832111,0.9361574136668532
C100317,1,Mid-Value Occasional Shoppers,-1.302112011707563,-0.2675655679745598
C100318,1,Mid-Value Occasional Shoppers,-0.8079955304083252,-0.6785669456629964
C100319,2,Low-Engagement / Dormant,-1.1684736879894224,1.871104733743201
C100320,3,High-Value Loyalists,1.9910076535986767,-0.664663154401575
C100321,1,Mid-Value Occasional Shoppers,-0.2255179874711133,0.0949666656843687
C100322,1,Mid-Value Occasional Shoppers,-0.0316429983950387,-0.0497561216825448
C100324,1,Mid-Value Occasional Shoppers,-0.063595666889411,0.5759345283179107
C100326,1,Mid-Value Occasional Shoppers,0.422050753934476,-0.3702470526815307
C100327,1,Mid-Value Occasional Shoppers,-1.2475149880157756,-1.1728365679857935
C100328,1,Mid-Value Occasional Shoppers,1.4507112987161117,-0.339906953201868
C100329,0,Low-Engagement / Dormant,-3.0494006532285884,2.042954873131137
C100330,1,Mid-Value Occasional Shoppers,-0.5955110270959605,-1.0394139928044008
C100331,1,Mid-Value Occasional Shoppers,-0.8217011055325183,-1.0639211727541686
C100332,3,High-Value Loyalists,2.532633250870902,0.372256482942584
C100333,1,Mid-Value Occasional Shoppers,-0.9471899816432636,-0.074713242273613
C100334,1,Mid-Value Occasional Shoppers,-0.2546555492659713,-0.6978049117986572
C100335,1,Mid-Value Occasional Shoppers,0.1471365866924849,-0.2312238793628119
C100336,1,Mid-Value Occasional Shoppers,-1.2078383008753302,-1.9488218104968649
C100337,1,Mid-Value Occasional Shoppers,-0.2215748845263379,-0.5529062865786425
C100338,1,Mid-Value Occasional Shoppers,0.077406521552295,-0.144736512880371
C100339,1,Mid-Value Occasional Shoppers,0.6458180173847101,1.1568996253164665
C100340,1,Mid-Value Occasional Shoppers,-1.2149072580493572,-0.3766668372808757
C100341,2,Low-Engagement / Dormant,-3.1172148153063737,2.7090291460348905
C100342,1,Mid-Value Occasional Shoppers,-0.408060355130607,-0.8873132123643471
C100343,1,Mid-Value Occasional Shoppers,0.1603229859676099,-0.4513384538558187
C100344,1,Mid-Value Occasional Shoppers,1.2350068415993851,-0.2193666494698532
C100345,1,Mid-Value Occasional Shoppers,1.3569301162402931,0.3881094737741395
C100346,0,Low-Engagement / Dormant,-2.7828029931518,-0.5755813905744581
C100347,2,Low-Engagement / Dormant,-0.506897964830787,1.359208834111336
C100348,1,Mid-Value Occasional Shoppers,0.4681196738365603,-0.6409722999291463
C100349,0,Low-Engagement / Dormant,-2.99310452002739,-1.3152314554774462
C100350,1,Mid-Value Occasional Shoppers,-0.7959855096096431,-1.6541364798831226
C100353,1,Mid-Value Occasional Shoppers,0.6068802601268264,-0.1678302229570909
C100354,2,Low-Engagement / Dormant,0.264633730073674,1.2205128819866071
C100355,1,Mid-Value Occasional Shoppers,-1.2757546242337847,-1.1627804542522655
C100356,1,Mid-Value Occasional Shoppers,-1.2288990593433644,-0.9329851343175306
C100358,1,Mid-Value Occasional Shoppers,-0.1762311363331485,-0.8663237432461125
C100359,3,High-Value Loyalists,2.9169332586845185,0.3169489654000986
C100360,3,High-Value Loyalists,2.121959414949553,-0.5830433005408302
C100361,1,Mid-Value Occasional Shoppers,0.2032736281856095,0.1484289598843109
C100362,1,Mid-Value Occasional Shoppers,-1.7860362133793484,-0.1172064691626894
C100363,3,High-Value Loyalists,3.8730778595403783,-0.4020714172695693
C100364,3,High-Value Loyalists,3.297365365930122,-0.424427212295681
C100365,3,High-Value Loyalists,5.596039628415283,0.3968789462146937
C100366,1,Mid-Value Occasional Shoppers,0.1820820147143614,-1.4536703587959332
C100367,1,Mid-Value Occasional Shoppers,-0.0466051452137578,-1.2098177998395023
C100368,3,High-Value Loyalists,3.882967266006835,0.5447404345759156
C100369,1,Mid-Value Occasional Shoppers,-0.6884757385757136,0.5526444366292738
C100370,1,Mid-Value Occasional Shoppers,-0.4505567582432212,-0.3127165641804408
C100371,1,Mid-Value Occasional Shoppers,-0.93516129151793,-0.2839631512451347
C100372,1,Mid-Value Occasional Shoppers,-1.0571061037747094,-1.4219122763896963
C100373,3,High-Value Loyalists,3.3458716528705126,0.4061451392376282
C100374,1,Mid-Value Occasional Shoppers,0.1584532701170772,0.4018977931574209
